_id,title,top_image,url,date,short_description,text,convertedDate,count
65e7b58a0c92d89c399d011f,CNN Politics,https://news.google.com/media/sites/cnn/apple-touch-icon.png,https://edition.cnn.com/politics/fact-check,2023-05-10,Fact Check  CNN,"1. How relevant is this ad to you?

Video player was slow to load content Video content never loaded Ad froze or did not finish loading Video content did not start after ad Audio on ad was too loud Other issues",2023-05-10,2
65e3be0ba5010e88ee43539f,"Despite Trump's projected victory, supporters at Haley's headquarters aren't worried about her path ahead",https://dynaimage.cdn.cnn.com/cnn/digital-images/org/13f0ae5f-a415-4f24-b8dc-a0c98aff01ae.jpg,https://edition.cnn.com/politics/live-news/south-carolina-primary-02-24-24/h_0351bbb7eb53c370387d7f77ad10fcb6,2024-02-25,The latest on the South Carolina GOP primary and 2024 campaign  CNN,"A supporter of Republican presidential candidate Nikki Haley holds up a campaign sign while waiting for the results of the South Carolina presidential primary on Saturday, February 24, in Charleston. Chris Carlson/AP

There was a muted response in the room of Nikki Haley’s campaign party when CNN projected that Donald Trump would win the South Carolina primary — until the former president started speaking.

A man started waving a South Carolina loves Nikki Haley sign in front of the projection of Trump speaking, and moments later chants for Haley broke out.

“I don’t think it is over,” Nell Parker, a Haley supporter in the room told CNN. Parker said she plans to rally North Carolina for Haley, and feels good about her odds going forward.

“We are for anyone against Trump,” said another Haley supporter in the room.

Others said they did not trust the projection, and were frustrated about polls generally.

No one in the room said they believe this is the beginning of the end for Haley.

The Haley campaign say they feel that they did everything they could to effectively compete in South Carolina, but aides said frustrations arose throughout the last month given the strong hold that Trump has on the state. For example, the Republican group at Clemson University endorsed Trump, which was frustrating for Haley’s team given the school is her alma mater.",2024-02-25,6
65e5131c4390593f61fbacb2,CNN Projection: Donald Trump will win South Carolina GOP primary,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/2b98a2ed-19bc-4376-8a1a-7d36bf1a3633.jpg,https://edition.cnn.com/politics/live-news/south-carolina-primary-02-24-24/h_cc3e09b3e24ecc55a611035a15b2943a?Date=20240225&Profile=cnnbrk&utm_content=1708819355&utm_medium=social&utm_source=twitter,2024-02-25,The latest on the South Carolina GOP primary and 2024 campaign  CNN,"Former President Donald Trump smiles during a Fox News Channel town hall on Tuesday, February 20, in Greenville, South Carolina. Chris Carlson/AP

Former President Donald Trump will win South Carolina’s Republican presidential primary, CNN projects, further tightening his grip on the nomination and leaving his last remaining major rival Nikki Haley to consider her dwindling options.

The former president has swept all GOP nominating contests to date, first beating the field by large margins in Iowa and New Hampshire, before cleaning up in Nevada, where Haley didn’t appear on the ballot, and in the US Virgin Islands.

Trump’s victory now places the onus on Haley, the former South Carolina governor who doubled down earlier this week in a speech, declaring, “I’m not going anywhere.”

The next stop on the GOP nominating calendar is Michigan, where Republicans will vote in a primary Tuesday. After a few m ore scattered contests, March 5 will bring Super Tuesday – and an opportunity for Trump to draw even closer to wrapping up his third consecutive party nomination.

Defeated on her home turf, Haley’s already struggling campaign is likely to come under renewed pressure from Republicans who want her to drop out and allow Trump to focus exclusively on his likely rematch with President Joe Biden, who won the Palmetto State’s Democratic primary earlier this month with more than 96% of the vote.

This post has been updated with additional reporting on Trump's South Carolina win.",2024-02-25,6
65e5131c4390593f61fbacbc,"Haley vows to stay in race despite projected South Carolina primary loss: ""I'm a woman of my word""",https://dynaimage.cdn.cnn.com/cnn/digital-images/org/12bd58ac-2ee3-49b4-b3fd-3b6b18ce1f79.JPG,https://edition.cnn.com/politics/live-news/south-carolina-primary-02-24-24/h_1771a9ef451f8bdd019c8acd3181f42d,2024-02-25,The latest on the South Carolina GOP primary and 2024 campaign  CNN,"Nikki Haley walks on stage at her watch party during the South Carolina Republican presidential primary election in Charleston, South Carolina, on February 24. Brian Snyder/Reuters

Former South Carolina Gov. Nikki Haley said she will continue running for president, even after her projected loss in the GOP primary in her home state.

""I'm a woman of my word,"" she said in Charleston, South Carolina, referring to her earlier pledge to stay in the race until Super Tuesday. ""I'm not giving up this fight when a majority of Americans disapprove of both Donald Trump and Joe Biden.""

Haley’s remarks were presented in a more somber tone, compared to her speech following the New Hampshire primary.

She said she does not believe Trump can beat Biden in a rematch presidential election, saying that ""Trump drives people away.""

Haley also acknowledged she lost by a wide margin, but highlighted “40% is not some tiny group.” She made the case that while she has lost four states to the former president, there are many more that still haven’t voted.

""In the next 10 days, another 21 states and territories will speak. They have the right to a real choice, not a Soviet-style election with only one candidate,"" she said. ""And I have a duty to give them that choice.""

She also went on to reiterate she isn’t running for the vice presidency.

CNN's Ebony Davis contributed reporting.

This post has been updated with more of Haley's comments.",2024-02-25,6
65e2688011fa4540a0a38b0f,"Trump wins South Carolina's GOP primary, defeats Haley",https://cdn.cnn.com/cnnnext/dam/assets/240223180847-trump-haley-sc-super-tease.jpg,https://edition.cnn.com/politics/live-news/south-carolina-primary-02-24-24/index.html,2024-02-25,The latest on the South Carolina GOP primary and 2024 campaign  CNN,"Former President Donald Trump attends a primary election night party at the South Carolina State Fairgrounds in Columbia on Saturday. Andrew Harnik/AP

Donald Trump has won the South Carolina Republican presidential primary, defeating Nikki Haley on her home turf as he completed his sweep of the early voting states.

The race accelerates now: The slow march through the early voting states is over, and the primary is now a national one. By March 12, 56% of the delegates to the Republican National Convention will have been awarded. And in most states, Republicans’ delegates are winner-take-all — which means Haley gets no credit for strong second-place showings. With Haley winless so far, the finish line — 1,215 delegates necessary to clinch the nomination — could be in sight for Trump within weeks.

Trump dominates the GOP establishment — again: In case it wasn’t clear when he won the nomination in 2016, became president, ran all but a select few Republican critics out of office or the party, then stormed into the 2024 race despite facing multiple indictments: The GOP belongs to Donald Trump. Trump's success in Haley’s home state underscores how much has changed in less than a decade. Nor has it been a hostile takeover, no matter how hostile Trump can be toward his rivals: Most Republican voters are all in on Trump, and the parts of his personality that make establishment Republicans cringe are — as we’ve seen — actually a large part of his appeal to a majority of voters.

Where does Haley go from here? There was once a narrow, but tantalizing, path for Haley to seriously challenge Trump for the Republican nomination. It started with winning in New Hampshire and her home state. But that potentially game-changing stretch of the Republican primary race is over. Following Saturday's projected loss, Haley's campaign announced a swing through Michigan, Minnesota, Colorado and Utah starting Sunday, and she’s also spending money on advertising targeting Super Tuesday states. Whether she’ll actually notch any wins and begin to seriously challenge Trump in the delegate race, though, is a tougher question.

Nikki Haley arrives to speaks to supporters after the South Carolina presidential primary on Saturday in Charleston. Chris Carlson/AP

A big enough pro-Haley coalition doesn't exist in GOP primaries: Haley’s campaign has long touted general election polls that show her in a much stronger position than Trump in a hypothetical matchup against Biden. But she can’t skip the step of defeating Trump in a primary first. There’s long been a theoretical coalition for Haley that includes moderate Republicans, independents allowed to vote in Republican primaries in some states and those turned off by Trump — particularly suburban, college-educated voters who have fled the party since Trump’s ascension in 2016. But that coalition isn’t showing up for Haley in the primary — at least not in enough force.

Tim Scott's veepstakes audition: The most important result of South Carolina’s primary might be the cozy relationship Trump seemed to develop with his onetime 2024 GOP primary rival, Sen. Tim Scott. The last few weeks may have served as Scott’s audition for the vice presidential nomination. He campaigned with Trump, appeared alongside him in a Fox News town hall and other interviews, and urged Haley — who appointed him to his Senate seat when she was governor — to get out of the race.",2024-02-25,6
65e26ce765be8c6f9d99ed3c,Trump campaign is expected to pivot more to general election,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/6be0a899-8540-4b0d-a6aa-b8f7807f0dd8.jpg,https://edition.cnn.com/politics/live-news/south-carolina-primary-02-24-24/h_344bf0c1cbfa767c177b315b0cecc5fd,2024-02-25,Trump campaign is expected to pivot more to general election  CNN,"Former South Carolina Gov. Nikki Haley will dive into a busy 10 days beginning Sunday: She is heading to Michigan and then onto at least eight Super Tuesday states as she keeps her campaign alive, despite a loss in her home state.

Haley’s campaign manager Betsy Ankney told CNN that Haley will travel to Minnesota, Colorado, Utah, North Carolina, Virginia, Massachusetts, Maine and Vermont over the course of the next 10 days.

Haley’s schedule shows where the campaign sees fertile ground, mostly states in the northeast and in the western part of the country.

Massachusetts and Vermont have a winner-take-all rule if one candidate clinches more than 50% of the vote, and the campaign thinks that hitting that goal could be possible for Haley, one campaign official said.

Campaign reaching out to donors: Haley has 10 fundraisers planned — with one in every state that she is visiting — according to a campaign email sent to donors and reviewed by CNN, which promises the sprint to be ""a wild ride.""

Some Haley donors told CNN that they still plan to throw their support behind her, despite her South Carolina loss. But one donor said that if she does not perform well on Super Tuesday, it ""will put a significant dent in her armor.""",2024-02-25,6
65e2688011fa4540a0a38b0e,CNN Projection: Donald Trump will win South Carolina GOP primary,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/2b98a2ed-19bc-4376-8a1a-7d36bf1a3633.jpg,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL3NvdXRoLWNhcm9saW5hLXByaW1hcnktMDItMjQtMjQvaF9jYzNlMDliM2UyNGVjYzU1YTYxMTAzNWExNWIyOTQzYdIBVWh0dHBzOi8vYW1wLmNubi5jb20vY25uL3BvbGl0aWNzL2xpdmUtbmV3cy9zb3V0aC1jYXJvbGluYS1wcmltYXJ5LTAyLTI0LTI0L2luZGV4Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,2024-02-25,The latest on the South Carolina GOP primary and 2024 campaign  CNN,"Former President Donald Trump smiles during a Fox News Channel town hall on Tuesday, February 20, in Greenville, South Carolina. Chris Carlson/AP

Former President Donald Trump will win South Carolina’s Republican presidential primary, CNN projects, further tightening his grip on the nomination and leaving his last remaining major rival Nikki Haley to consider her dwindling options.

The former president has swept all GOP nominating contests to date, first beating the field by large margins in Iowa and New Hampshire, before cleaning up in Nevada, where Haley didn’t appear on the ballot, and in the US Virgin Islands.

Trump’s victory now places the onus on Haley, the former South Carolina governor who doubled down earlier this week in a speech, declaring, “I’m not going anywhere.”

The next stop on the GOP nominating calendar is Michigan, where Republicans will vote in a primary Tuesday. After a few m ore scattered contests, March 5 will bring Super Tuesday – and an opportunity for Trump to draw even closer to wrapping up his third consecutive party nomination.

Defeated on her home turf, Haley’s already struggling campaign is likely to come under renewed pressure from Republicans who want her to drop out and allow Trump to focus exclusively on his likely rematch with President Joe Biden, who won the Palmetto State’s Democratic primary earlier this month with more than 96% of the vote.

This post has been updated with additional reporting on Trump's South Carolina win.",2024-02-25,6
65e5131c4390593f61fbacf6,Congress passes Biden's Covid-19 stimulus bill: Live Updates - CNN,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL3N0aW11bHVzLWhvdXNlLXZvdGUtMDMtMTAtMjEvaW5kZXguaHRtbNIBUmh0dHBzOi8vYW1wLmNubi5jb20vY25uL3BvbGl0aWNzL2xpdmUtbmV3cy9zdGltdWx1cy1ob3VzZS12b3RlLTAzLTEwLTIxL2luZGV4Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en/favicon.ico,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL3N0aW11bHVzLWhvdXNlLXZvdGUtMDMtMTAtMjEvaW5kZXguaHRtbNIBUmh0dHBzOi8vYW1wLmNubi5jb20vY25uL3BvbGl0aWNzL2xpdmUtbmV3cy9zdGltdWx1cy1ob3VzZS12b3RlLTAzLTEwLTIxL2luZGV4Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,2021-03-10,Congress passes Biden's Covid-19 stimulus bill: Live Updates  CNN,Congress passes Biden's Covid-19 stimulus bill: Live Updates  CNN,2021-03-10,1
65e7b58a0c92d89c399d0150,Republican Mazi Pilip concedes New York's 3rd Congressional District race,https://cdn.cnn.com/cnnnext/dam/assets/240213224502-dle-tom-suozzi-021324-super-tease.jpg,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL255LXNwZWNpYWwtZWxlY3Rpb24tc2FudG9zLTAyLTEzLTI0L2hfYThjZTVlZjhiYzcxZjNkMTIxZjNmMThlNzQ5Njg3NjfSAVlodHRwczovL2FtcC5jbm4uY29tL2Nubi9wb2xpdGljcy9saXZlLW5ld3Mvbnktc3BlY2lhbC1lbGVjdGlvbi1zYW50b3MtMDItMTMtMjQvaW5kZXguaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,2024-02-15,House GOP's majority shrinks as Democrats flip Santos' New York seat  CNN,"The sleeping area at the Humanitarian Emergency Response and Relief Center at the Creedmoor Psychiatric Center on August 15, 2023, in Queens, New York. Barry Williams/New York Daily News/Getty Images

In conversations with voters in New York's 3rd Congressional District, many said immigration was a top issue in Tuesday's special election.

For Republicans, the issue represents more than just the border thousands of miles away, it also is a gateway to anxieties voters feel about crime and the economy. Immigration is a topic that Republicans have hammered Democrat Tom Suozzi on during this race. It has also taken on renewed resonance here as a migrant shelter opened on the edge of the district last summer and local headlines recount a spree of crimes migrants are accused of including an attack against the New York Police Department.

But GOP officials admit that the issue may not resonate around the country even as they test drive it here. Suozzi has managed to argue he — not Republican candidate Mazi Pilip — is the only person offering solutions in the race.

Suozzi focused much of his campaign on targeting voters who were looking for bipartisan solutions, touting his role in the bipartisan Problem Solver’s Caucus and it’s a message that seemed to resonate.

Two voters who voted for Donald Trump said they were voting for Suozzi because they felt like he was the only candidate they trusted to work across the aisle. Suozzi has centered his defense of immigration on the now-dead Senate border compromise. The same voters said they also liked the fact that Souzzi was a familiar face who was active in the community and had a proven track record whereas PIlip is a relatively unknown commodity.

The issue has dominated the airwaves with Suozzi and his allies releasing five ads on the topic while Pilip and groups supporting her released nine.",2024-02-15,7
65e2688011fa4540a0a38b1a,"Trump's attorneys argue beginning trial on March 25 would be ""great injustice""",https://dynaimage.cdn.cnn.com/cnn/digital-images/org/c0028f72-1ed3-4da9-87d4-5bd5310b2173.jpg,https://edition.cnn.com/politics/live-news/trump-hearings-ny-georgia/h_89d08d3b5e6879dc9b5563347c33a86f,2024-02-15,"Live updates: Trump NY hush money, Georgia misconduct hearings  CNN","Attorney Todd Blanche arrives at Trump Tower on Thursday in New York. Bryan Woolston/AP

Donald Trump’s attorneys expressed dismay over Judge Juan Merchan’s repeated denials of requests from the defense to discuss scheduling, adding starting the trial in New York on in March would be “a great injustice.”

""We strongly believe for a trial to start on March 25 is a great injustice,"" attorney Todd Blanche said.

Defense attorneys were given the opportunity to raise their objections for the record, following the judge's ruling denying Trump's motion to dismiss the case, which was brought against him related to a hush-money payment to adult-film star Stormy Daniels in 2016, and to commence with jury selection on March 25.

""We have been faced with extremely compressed and expedited schedules"" in each trial Blanche continues.

They stressed Trump has a constitutional right to prepare for criminal trial.",2024-02-15,7
65e4447d396409552c7bfa2e,Fulton County judge denies district attorney’s attempt to stop the hearing seeking to disqualify Willis,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/e6aaa11e-81bb-4154-8a43-d036e9d73edd.jpg,https://edition.cnn.com/politics/live-news/trump-hearings-ny-georgia/h_7c1956a5f9e8856da745744ae6d082be,2024-02-15,"Live updates: Trump NY hush money, Georgia misconduct hearings  CNN","Judge Scott McAfee. Pool

As the evidentiary hearing got under way, an attorney for the Fulton County district attorney’s office told the judge that the entire motion over whether District Attorney Fani Willis should be disqualified ought to be dismissed.

Adam Abbate told the judge: “We’ve been able to determine that the claims the defendant has … are not only legally meritless” but are also “patiently false.”

The judge, Scott McAfee, denied Abbate’s renewed effort to stop the hearing.

Abbate argued that the testimony of one of the key witnesses in the case, Terrence Bradley, would be blocked by attorney-client privilege. Bradley represented Nathan Wade in his divorce proceedings. In this hearing, McAfee will consider allegations that Willis and Wade, he top prosecutor, engaged in a romantic relationship.

“We’d ask to renew our motion to quash,” Abbate said.

Ashleigh Merchant, the defense attorney who brought the claims against Wade and Willis, argued that the hearing should continue. “Let’s hear from some witnesses, judge,” Merchant said. “This is a very important issue and we need to have witnesses.”",2024-02-15,7
65e66758f96774f41ee10f7d,Donald Trump will face his first criminal trial with jury selection beginning March 25 in New York,https://cdn.cnn.com/cnnnext/dam/assets/230109112258-trump-willis-split-super-tease.jpg,https://edition.cnn.com/politics/live-news/trump-hearings-ny-georgia/h_ed7d051049a08df9fe2ee324c4ef6bfb,2024-02-15,"Live updates: Trump NY hush money, Georgia misconduct hearings  CNN","A judge ruled former President and GOP front-runner Donald Trump will face his first criminal trial with jury selection on March 25 in New York.

This comes after Judge Juan Merchan denied Trump’s motion to dismiss the charges against him in the criminal hush money case Thursday.

The decision comes as other criminal charges against Trump in other states have yet to be scheduled, as they are going through with pre-trial motions and being challenged in court.

The trial will come in the middle of the ramp up to the general election.

Trump was indicted by a grand jury last March on 34 counts of falsifying business records to commit or conceal another crime.

Prosecutors allege that the former president engaged in a cover up scheme to hide reimbursement payments made to his former attorney, Michael Cohen who had paid hush money to adult film star Stormy Daniels to stop her from going public about a past affair with Trump before the 2016 presidential election.

Trump has denied the affair and has pleaded not guilty to the charges",2024-02-15,7
65e2688011fa4540a0a38b23,Live updates: Fani Willis testifies in Trump Georgia case hearing,https://cdn.cnn.com/cnnnext/dam/assets/230109112258-trump-willis-split-super-tease.jpg,https://edition.cnn.com/politics/live-news/trump-hearings-ny-georgia/index.html,2024-02-15,"Live updates: Trump NY hush money, Georgia misconduct hearings  CNN","Fulton County District Attorney Fani Willis testifies during a hearing on the Georgia election interference case on Thursday in Atlanta. Alyssa Pointer/Pool/AP

In an extraordinary moment in court Thursday, Fulton County District Attorney Fani Willis testified about sexist behavior from Nathan Wade, the top prosecutor on the election interference case with whom she once had a romantic relationship.

“It's interesting that we're here about this money. Mr. Wade is used to women that, as he told me one time: 'The only thing a woman can do for him is make him a sandwich,'” she testified as she faced tough questioning from defense attorney Steve Sadow, who represents Donald Trump, about whether their romantic relationship ended last summer because of the forthcoming indictment against the former president and his allies.

“We would have brutal arguments about the fact that I am your equal,"" she continued. ""I don't need anything from a man — a man is not a plan. A man is a companion. And so there was tension always in our relationship, which is why I would give him his money back. I don't need anybody to foot my bills. The only man who's ever foot my bills completely is my daddy.”

The defense attorneys have zeroed in on the timing of when the Willis-Wade relationship ended because it's critical to their self-dealing allegations against Willis.

In court filings, defendant Mike Roman's team argued that Willis would be incentivized to bring an indictment because it would prolong the case, and keep the money flowing to Wade. And, according to their theory, back to her as well, through vacations and other gifts.

Willis said on the stand that their break-up had “absolutely nothing” to do with the indictment.",2024-02-15,7
65e4447d396409552c7bfa2f,"Fact check: Trump wasn't ""stuck"" in court and didn't have South Carolina campaign events scheduled today",https://dynaimage.cdn.cnn.com/cnn/digital-images/org/aa9852b3-cc83-4b94-9f20-78a776feec63.JPG,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL3RydW1wLWhlYXJpbmdzLW55LWdlb3JnaWEvaF82MTUyYzI5ODJmMDJkOGRkZGU4ZWQ3ZmY0NGM2ZjA3M9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,2024-02-15,"Live updates: Trump NY hush money, Georgia misconduct hearings  CNN","Former President Donald Trump speaks with his lawyer during a court hearing Manhattan Criminal Court in New York on Thursday. Brendan McDermid/Pool via Reuters

Before entering the courtroom in New York on Thursday morning, Trump claimed the hush money case against him is “election interference.” He also argued that it is interfering with his ability to campaign in South Carolina ahead of the February 24 Republican presidential primary there.

“How can you run for election and be sitting in a courthouse in Manhattan all day long? I’m supposed to be in South Carolina right now, where other people are, and where, again — this is where I should be. I shouldn’t be in a courthouse,” Trump said.

Trump was even more explicit in comments after leaving the courtroom later in the morning, saying, “So instead of being in South Carolina and other states, campaigning, I’m stuck here.”

Facts First: Trump wasn’t “stuck” in the courthouse in New York on Thursday. In fact, he was not required to attend any part of the hearing, since Judge Juan Merchan had waived his pretrial appearances.

Rather, Trump voluntarily chose to appear at the hearing after considering instead attending a hearing related to charges he faces in Georgia.

And he had not been scheduled to be in South Carolina on Thursday even before he made the decision to attend the New York hearing. His next scheduled campaign appearance in the state is next week. His next rally after the Thursday hearing is a Saturday event in Michigan.

Trump is not planning to fly to South Carolina after the New York hearing. He is planning to fly back to Florida, where he lives.",2024-02-15,7
65e2688011fa4540a0a38b24,Polls are closing in New York’s 3rd Congressional District. Here are key things to know about the election,https://cdn.cnn.com/cnnnext/dam/assets/240213224502-dle-tom-suozzi-021324-super-tease.jpg,https://edition.cnn.com/politics/live-news/ny-special-election-santos-02-13-24/h_0ba3d8d41b396d9cde80fec69af71f7d,2024-02-15,House GOP's majority shrinks as Democrats flip Santos' New York seat  CNN,"It's 9 p.m. ET, and polls are closing in New York's 3rd Congressional District where voters are casting their ballots in a special election to fill the vacant seat of former GOP Rep. George Santos.

Nominees were chosen by county party leaders in the district.

Democrats nominated former Rep. Tom Suozzi, who represented a previous version of the 3rd District for three terms before launching an unsuccessful primary campaign for governor in 2022. Republicans nominated Mazi Pilip, a county legislator who was born in Ethiopia and immigrated to the US from Israel.

The contest has national stakes and could serve as a bellwether for the mood of the electorate this presidential cycle.

First results to look out for: Because this is the first election that will be held under a new law that allows all New Yorkers to vote by mail without an excuse, election officials in Nassau and Queens counties will count these ballots before polls close. Mail and early in-person votes will be reported first.",2024-02-15,7
65e4447d396409552c7bfa41,Alejandro Mayorkas impeachment House vote,https://cdn.cnn.com/cnnnext/dam/assets/240213193943-mike-johnson-mayorkas-impeachment-vote-super-tease.jpg,https://edition.cnn.com/politics/live-news/mayorkas-impeachment-house-vote-02-13-24/index.html,2024-02-13,House impeaches Homeland Security Secretary Alejandro Mayorkas  CNN,"While House Republicans only just succeeded Tuesday in their effort to impeach Homeland Security Secretary Alejandro Mayorkas, they have been investigating his handling of the border since they reclaimed the House majority in 2022.

Momentum to plot a swift impeachment of Mayorkas picked up steam last month as key swing-district Republicans expressed openness to the idea amid a recent surge of migrant crossings at the southern border.

Border authorities encountered more than 225,000 migrants along the US-Mexico border in December, marking the highest monthly total recorded since 2000, according to preliminary Homeland Security statistics shared with CNN. And in fiscal year 2022, according to the Department of Homeland Security, 1.4 million individuals who were encountered at the border were removed, which is more than in any previous year.

The border crisis has galvanized Republicans, unifying their party for more aggressive action on an issue central to the 2024 campaign, and a handful of the eight Republicans who voted with Democrats to scuttle an effort to impeach Mayorkas in November 2023 recently signaled they’d back impeaching him if it went through the committee process, which happened late last month.

Moderate Republicans, including ones in districts that President Joe Biden carried in 2020, also signaled more willingness to impeach Mayorkas than the president – a sign of the shifting political terrain on the issue.

While House Republicans have sought to use Mayorkas' impeachment to address their issues with Biden's handling of the border, the GOP also helped to tank – along with Donald Trump – a major bipartisan border deal and foreign aid package that would have marked a tough change to immigration law championed by one of the Senate's most conservative members. House Speaker Mike Johnson said the bill would be dead on arrival in his chamber, even if it ever made it out of the Senate.

Mayorkas wrote in a letter in advance of the vote that “the problems with our broken and outdated immigration system are not new” and called on Congress to help provide a legislative solution to the “historically divisive issue.”

CNN's Melanie Zanona, Manu Raju and Annie Grayer contributed to this report.",2024-02-13,2
65e2688011fa4540a0a38b1f,3 Republicans voted against Mayorkas' impeachment,https://dynaimage.cdn.cnn.com/cnn/digital-images/org/d5f0a4fa-0c73-4255-930b-d7bb35085f04.jpg,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL21heW9ya2FzLWltcGVhY2htZW50LWhvdXNlLXZvdGUtMDItMTMtMjQvaF81MDA1MmEyOTlmNWZjM2EwODZhZTBiMDE2ZDE4N2UyMtIBXmh0dHBzOi8vYW1wLmNubi5jb20vY25uL3BvbGl0aWNzL2xpdmUtbmV3cy9tYXlvcmthcy1pbXBlYWNobWVudC1ob3VzZS12b3RlLTAyLTEzLTI0L2luZGV4Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,2024-02-13,House impeaches Homeland Security Secretary Alejandro Mayorkas  CNN,"House Speaker Mike Johnson announces the vote to impeach Homeland Security Secretary Alejandro Mayorkas has passed. House TV

The GOP-led House has voted to impeach Homeland Security Secretary Alejandro Mayorkas. He is the first Cabinet secretary to be impeached in nearly 150 years.

The vote tally was 214 to 213. Three Republicans voted with Democrats against the measure.

This comes after House Republicans failed to impeach Mayorkas in a vote last week. The absence of House Majority Leader Steve Scalise, and the surprise attendance by Texas Democrat Al Green, who had just had surgery and was wheeled into the chamber to vote, denied Republicans the votes to pass when it came up previously.

House Republicans claim Mayorkas has committed high crimes and misdemeanors for his handling of the southern border, even though several constitutional experts have said the evidence does not reach that high bar.

The impeachment effort comes as House Republicans have faced building pressure from their base to hold the Biden administration accountable on a key campaign issue: the border.

What happens next: It is highly unlikely that Mayorkas will be charged in the Democratic-controlled Senate. Senate Democrats are still weighing how to respond on Mayorkas' impeachment: to Move ahead with a trial, or move to dismiss it quickly given their view that it’s blatantly political.

Here's a breakdown of the vote:",2024-02-13,2
65e5131c4390593f61fbad05,FEC reports: How much money 2024 presidential candidates have raised,"https://media.cnn.com/api/v1/images/stellar/prod/20240129-fec-landing-page-hponly-exlargetease.png?c=16x9&q=w_800,c_fill",https://edition.cnn.com/politics/elections/presidential-candidates-money-raised-dg,2024-02-01,FEC reports: How much money 2024 presidential candidates have raised  CNN,"1. How relevant is this ad to you?

Video player was slow to load content Video content never loaded Ad froze or did not finish loading Video content did not start after ad Audio on ad was too loud Other issues",2024-02-01,1
65e4447d396409552c7bfa78,"March 30, 2023 Donald Trump indictment news",https://cdn.cnn.com/cnnnext/dam/assets/230405082808-donald-trump-file-121220-super-tease.jpg,https://edition.cnn.com/politics/live-news/trump-indictment-hush-money-stormy-daniels/index.html,2023-03-30,"March 30, 2023 Trump indictment news  CNN","Following the Manhattan grand jury's indictment of former President Donald Trump, it’s worth looking at the mechanics of what’s going on in the legal system and how the process that applies to everyone is being applied to Trump.

We spoke to Elie Honig, a CNN legal analyst, former federal prosecutor and author of the new book, “Untouchable: How Powerful People Get Away With It,” for a refresher on how grand juries and indictments work. Part of our conversation, conducted by phone, is below:

Grand jury vs. trial jury

WOLF: What should we know about the difference between a grand jury and a trial jury?

HONIG: A grand jury decides to indict, meaning to charge a case. A trial jury determines guilt or non-guilt.

A grand jury is bigger, typically 23 members, and the prosecutor only needs the votes of a majority of a grand jury — as opposed to a trial jury, which has to be unanimous.

The standard of proof in a grand jury is lower than a trial jury. In a grand jury, you only have to show probable cause, meaning more likely than not. But of course in a trial setting, you need to show proof beyond a reasonable doubt.

The other thing to know is a grand jury is an almost entirely one-sided process.

Usually the only people allowed in the room at all are the grand jurors, the prosecutors, the witnesses and a court reporter.

In some instances, including New York, there’s a limited right of a potential defendant to present some evidence, but no defense lawyers are allowed in the room.

There’s no cross-examination of the prosecution’s evidence. There’s no presentation of defense evidence.

Close to every time a prosecutor seeks an indictment from a grand jury, he or she will get an indictment from the grand jury.

What is an indictment?

WOLF: How would you define “indictment”?

HONIG: It’s a document setting forth formal charges against the defendant.

3 Trump grand juries

WOLF: We have three grand juries that are top of mind — for election meddling in Georgia, at the federal level for declassified documents and then the Manhattan DA. How much variation is there in grand juries between city, county and federal?

HONIG: There are minor variations, but the basics remain the same.

Here’s an example of one of the minor variations in New York State, but not in the federal system, meaning for DOJ. The defendant does have some limited right to be notified and given a chance to testify or present defense evidence, which we saw play out with Trump and then him asking Robert Costello to testify.

That’s not the case federally. You do not have to give a defendant a chance to testify or present evidence. That’s one slight variation. But the basic fundamentals are the same.",2023-03-30,1
